occurrenceID,eventID,verbatimHostPlant,Plant_genus,Plant_species,Plant_gen_sp,floralHostNotes,LR_floral_notes,family,genus,specificEpithet,identifiedBy,identificationRemarks,LR_verif__Changes_made_here_and_in_BBW,vernacularName,verbatimLocality,decimalLatitude,decimalLongitude,stateProvince,country,verbatimEventDate,modified,coordinateUncertaintyInMeters,sex,caste,individualCount,occurrenceRemarks,recordedBy,recordedByID,identificationVerificationStatus,dateIdentified,datasetID,previousIdentifications,recordSouce,informationWithheld,measurementMethod,images,comment_count,referenceID,sightingUrl,metadataUrl,sawZeroBees,Species_richness,Abundance,sourceFile,Delete_row,year,surveyMethod,surveyArea,surveyUnit,captureMethod,eventTime,eventEndTime,surveyDuration,numberOfSurveyors,Temperature,temperatureUnits,tempC,windSpeed,windOrdinal,cloudCover,weatherNotes,habitat,surroundingHabitat1,surroundingHabitat2,surroundingHabitat3,floralPercent,Brush_piles,Bunch_grasses,Leaf_litter,Loose_bare_soil,Mulch,Pine_needle_duff,Rock_piles,Rodent_holes_Tunnels,None_of_the_above,managementMowing,managementGrazing,managementGrazing2,managementNativeGrazing,managementAgriculture,managementInsecticides,managementHerbicides,managementFire,managementHoneybees,managementHoneybees2,managementNotes,flowersCount,volunteer,volunteer_end_time,volunteer_miles_survey,volunteer_signature,volunteer_start_time,volunteer_data_submit,volunteer_organization,training,training_date,training_hours,checklistUrl,Date,Year,Month,Day,dayno,DEM,lastFire,annTempC,isotherm,maxTempWarmest,minTempColdest,annPrec,precSeasonality,monthPrecipWarmest,monthlyPrecipCodest,tempGrowingSeasonC,precipGrowSeason,rh,swb,snowDays,evaporationPotential,growSeason,npp,gdd0,jurisdiction,consName,county,ecoregion,blmGrazing,npnStartSpringDay,plantDiversityCDFW,plantDiversityWeightCDFW,ecoregionBioDivWeightCDFW,yearsSinceFire
189032,125299,Stachys albens,Stachys,albens,Stachys albens,,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,"Feather Ln, Squaw Valley, Fresno Co",36.68922,-119.18566,California,United States,6/26/2024,2024-07-12 04:43:18.984961+00:00,0-25,Male,Male,1,,Lori Werner,lrw1027,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/P2490746_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P6260180_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P6260176_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P6260170_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P6260174_crop.JPG",1,NA,https://www.bumblebeewatch.org/sightings/bee/189032/,https://www.bumblebeewatch.org/metadata/,FALSE,3,25,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Capture (or at least tried) all bees observed,10:50:00,11:33:00,45,2,90,f,32,0-5 mph,1,90,Sky was overcast due to smoke from nearby wildfire.,Grassland,Grassland,Developed/Roadside,Woodland/Forest,10,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,NA,Yes,No,Suspect,Yes,Yes,No,NA,"Survey on private property with ~1 acre
mown for fire
compliance.
Surveyed area
consists of mown and
unmown portions,
with unmown
area slightly
greater than the
mown portion.
Honeybees present during survey. Deer forage in survey area. Livestock grazing occurs on adjacent parcels, and at least one nearby parcel applies herbicide along road shoulder. Pepper Fire burned ~ 1.5 miles away, 1 month prior to this survey. Bolt-Flash Fire actively burning ~ 6 miles away during survey.",11,TRUE,12:30:00,0,Lori Werner & Richard Gill,10:30:00,6,NA,TRUE,3/18/2024,1,https://www.bumblebeewatch.org/checklist/125299/,6/26/2024,2024,6,26,178,466,NA,16.95,40.3,34.65,3.55,788.2,81.1,18,404.5,13.75,783.4,52.24,-679,0,102.45,256,1188.5,6188.9,,,Fresno,Central California Foothills and Coastal Mountains,NA,73,1120,0.655354008,0.263552,NA
189033,125299,Stachys albens,Stachys,albens,Stachys albens,,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,"Feather Ln, Squaw Valley, Fresno Co",36.68922,-119.18566,California,United States,6/26/2024,2024-07-12 04:43:18.984961+00:00,0-25,Male,Male,1,,Lori Werner,lrw1027,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/P2490746_crop_VIKQ7vE.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500208_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500212_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500231_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500214_crop.JPG",1,NA,https://www.bumblebeewatch.org/sightings/bee/189033/,https://www.bumblebeewatch.org/metadata/,FALSE,3,25,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Capture (or at least tried) all bees observed,10:50:00,11:33:00,45,2,90,f,32,0-5 mph,1,90,Sky was overcast due to smoke from nearby wildfire.,Grassland,Grassland,Developed/Roadside,Woodland/Forest,10,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,NA,Yes,No,Suspect,Yes,Yes,No,NA,"Survey on private property with ~1 acre
mown for fire
compliance.
Surveyed area
consists of mown and
unmown portions,
with unmown
area slightly
greater than the
mown portion.
Honeybees present during survey. Deer forage in survey area. Livestock grazing occurs on adjacent parcels, and at least one nearby parcel applies herbicide along road shoulder. Pepper Fire burned ~ 1.5 miles away, 1 month prior to this survey. Bolt-Flash Fire actively burning ~ 6 miles away during survey.",11,TRUE,12:30:00,0,Lori Werner & Richard Gill,10:30:00,6,NA,TRUE,3/18/2024,1,https://www.bumblebeewatch.org/checklist/125299/,6/26/2024,2024,6,26,178,466,NA,16.95,40.3,34.65,3.55,788.2,81.1,18,404.5,13.75,783.4,52.24,-679,0,102.45,256,1188.5,6188.9,,,Fresno,Central California Foothills and Coastal Mountains,NA,73,1120,0.655354008,0.263552,NA
189034,125299,Stachys albens,Stachys,albens,Stachys albens,,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,"Feather Ln, Squaw Valley, Fresno Co",36.68922,-119.18566,California,United States,6/26/2024,2024-07-12 04:43:18.984961+00:00,0-25,Male,Male,1,,Lori Werner,lrw1027,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/P2500292_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500296_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2490746_crop_TMK0MEf.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500334_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P6260240_crop.JPG",1,NA,https://www.bumblebeewatch.org/sightings/bee/189034/,https://www.bumblebeewatch.org/metadata/,FALSE,3,25,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Capture (or at least tried) all bees observed,10:50:00,11:33:00,45,2,90,f,32,0-5 mph,1,90,Sky was overcast due to smoke from nearby wildfire.,Grassland,Grassland,Developed/Roadside,Woodland/Forest,10,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,NA,Yes,No,Suspect,Yes,Yes,No,NA,"Survey on private property with ~1 acre
mown for fire
compliance.
Surveyed area
consists of mown and
unmown portions,
with unmown
area slightly
greater than the
mown portion.
Honeybees present during survey. Deer forage in survey area. Livestock grazing occurs on adjacent parcels, and at least one nearby parcel applies herbicide along road shoulder. Pepper Fire burned ~ 1.5 miles away, 1 month prior to this survey. Bolt-Flash Fire actively burning ~ 6 miles away during survey.",11,TRUE,12:30:00,0,Lori Werner & Richard Gill,10:30:00,6,NA,TRUE,3/18/2024,1,https://www.bumblebeewatch.org/checklist/125299/,6/26/2024,2024,6,26,178,466,NA,16.95,40.3,34.65,3.55,788.2,81.1,18,404.5,13.75,783.4,52.24,-679,0,102.45,256,1188.5,6188.9,,,Fresno,Central California Foothills and Coastal Mountains,NA,73,1120,0.655354008,0.263552,NA
189054,125299,Stachys albens,Stachys,albens,Stachys albens,,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,"Feather Ln, Squaw Valley, Fresno Co",36.68922,-119.18566,California,United States,6/26/2024,2024-07-12 04:43:18.984961+00:00,0-25,Male,Male,1,,Lori Werner,lrw1027,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/P2500544_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P6260331_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2490746_crop_O8HJ8co.JPG, https://www.bumblebeewatch.org/media/bees/big/P6260335_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P6260340_crop.JPG",1,NA,https://www.bumblebeewatch.org/sightings/bee/189054/,https://www.bumblebeewatch.org/metadata/,FALSE,3,25,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Capture (or at least tried) all bees observed,10:50:00,11:33:00,45,2,90,f,32,0-5 mph,1,90,Sky was overcast due to smoke from nearby wildfire.,Grassland,Grassland,Developed/Roadside,Woodland/Forest,10,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,NA,Yes,No,Suspect,Yes,Yes,No,NA,"Survey on private property with ~1 acre
mown for fire
compliance.
Surveyed area
consists of mown and
unmown portions,
with unmown
area slightly
greater than the
mown portion.
Honeybees present during survey. Deer forage in survey area. Livestock grazing occurs on adjacent parcels, and at least one nearby parcel applies herbicide along road shoulder. Pepper Fire burned ~ 1.5 miles away, 1 month prior to this survey. Bolt-Flash Fire actively burning ~ 6 miles away during survey.",11,TRUE,12:30:00,0,Lori Werner & Richard Gill,10:30:00,6,NA,TRUE,3/18/2024,1,https://www.bumblebeewatch.org/checklist/125299/,6/26/2024,2024,6,26,178,466,NA,16.95,40.3,34.65,3.55,788.2,81.1,18,404.5,13.75,783.4,52.24,-679,0,102.45,256,1188.5,6188.9,,,Fresno,Central California Foothills and Coastal Mountains,NA,73,1120,0.655354008,0.263552,NA
188830,125289,Stachys albens,Stachys,albens,Stachys albens,Growing in shaded area at edge of pond.,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,Case Mountain - Twin Ponds,36.45080005,-118.8632893,California,United States,7/6/2024,2024-07-12 00:05:48.915276+00:00,0-25,Male,Male,1,,Russ Namitz,Russ Namitz,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Photo only,"https://www.bumblebeewatch.org/media/bees/big/_22A7087_2.JPG, https://www.bumblebeewatch.org/media/bees/big/_22A7089_2.JPG, https://www.bumblebeewatch.org/media/bees/big/_22A7112_2.JPG, https://www.bumblebeewatch.org/media/bees/big/_22A7109_2.JPG",1,NA,https://www.bumblebeewatch.org/sightings/bee/188830/,https://www.bumblebeewatch.org/metadata/,FALSE,4,39,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Photo only,10:00:00,10:55:00,55,1,97,f,36,No wind,0,0,,Woodland/Forest,Riparian,Woodland/Forest,Grassland,30,No,No,Yes,Yes,No,No,No,No,No,No,Yes,NA,No,No,No,No,No,Suspect,NA,50+ Honey Bees mostly on Pennyroyal Mint.,4,TRUE,12:30:00,180,Russ Namitz,8:30:00,3,NA,FALSE,,NA,https://www.bumblebeewatch.org/checklist/125289/,7/6/2024,2024,7,6,188,423,NA,16.85,40.6,32.95,4.55,945.6,80.4,20.2,477.8,14.25,937.1,53.46,-499,0,85.1,264,1362.1,6160.7,United States Bureau of Land Management,BLM,Tulare,Central California Foothills and Coastal Mountains,14,61,1120,0.655354008,0.326924,NA
188831,125289,Stachys albens,Stachys,albens,Stachys albens,Growing in shaded area at edge of pond.,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,Case Mountain - Twin Ponds,36.45080005,-118.8632893,California,United States,7/6/2024,2024-07-12 00:05:48.915276+00:00,0-25,Male,Male,1,,Russ Namitz,Russ Namitz,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Photo only,"https://www.bumblebeewatch.org/media/bees/big/_22A7149_2.JPG, https://www.bumblebeewatch.org/media/bees/big/_22A7145_2.JPG, https://www.bumblebeewatch.org/media/bees/big/_22A7131_2_DWLdjLg.JPG, https://www.bumblebeewatch.org/media/bees/big/_22A7143_2.JPG",1,NA,https://www.bumblebeewatch.org/sightings/bee/188831/,https://www.bumblebeewatch.org/metadata/,FALSE,4,39,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Photo only,10:00:00,10:55:00,55,1,97,f,36,No wind,0,0,,Woodland/Forest,Riparian,Woodland/Forest,Grassland,30,No,No,Yes,Yes,No,No,No,No,No,No,Yes,NA,No,No,No,No,No,Suspect,NA,50+ Honey Bees mostly on Pennyroyal Mint.,4,TRUE,12:30:00,180,Russ Namitz,8:30:00,3,NA,FALSE,,NA,https://www.bumblebeewatch.org/checklist/125289/,7/6/2024,2024,7,6,188,423,NA,16.85,40.6,32.95,4.55,945.6,80.4,20.2,477.8,14.25,937.1,53.46,-499,0,85.1,264,1362.1,6160.7,United States Bureau of Land Management,BLM,Tulare,Central California Foothills and Coastal Mountains,14,61,1120,0.655354008,0.326924,NA
188837,125289,Stachys albens,Stachys,albens,Stachys albens,Growing in shaded area at edge of pond.,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,Case Mountain - Twin Ponds,36.45080005,-118.8632893,California,United States,7/6/2024,2024-07-12 00:05:48.915276+00:00,0-25,Male,Male,1,,Russ Namitz,Russ Namitz,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Photo only,"https://www.bumblebeewatch.org/media/bees/big/_22A7382_2.JPG, https://www.bumblebeewatch.org/media/bees/big/_22A7395_2.JPG, https://www.bumblebeewatch.org/media/bees/big/_22A7388_2.JPG, https://www.bumblebeewatch.org/media/bees/big/_22A7384_2.JPG",NA,NA,https://www.bumblebeewatch.org/sightings/bee/188837/,https://www.bumblebeewatch.org/metadata/,FALSE,4,39,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Photo only,10:00:00,10:55:00,55,1,97,f,36,No wind,0,0,,Woodland/Forest,Riparian,Woodland/Forest,Grassland,30,No,No,Yes,Yes,No,No,No,No,No,No,Yes,NA,No,No,No,No,No,Suspect,NA,50+ Honey Bees mostly on Pennyroyal Mint.,4,TRUE,12:30:00,180,Russ Namitz,8:30:00,3,NA,FALSE,,NA,https://www.bumblebeewatch.org/checklist/125289/,7/6/2024,2024,7,6,188,423,NA,16.85,40.6,32.95,4.55,945.6,80.4,20.2,477.8,14.25,937.1,53.46,-499,0,85.1,264,1362.1,6160.7,United States Bureau of Land Management,BLM,Tulare,Central California Foothills and Coastal Mountains,14,61,1120,0.655354008,0.326924,NA
191645,126012,Stachys albens,Stachys,albens,Stachys albens,,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,County Line Seep,38.85603765,-122.4053898,California,United States,7/20/2024,2024-07-21 19:20:28.857918+00:00,25-50,Male,Male,1,,Rich Hatfield,rghatfield,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/UEM11359.jpg, https://www.bumblebeewatch.org/media/bees/big/UEM11358.jpg, https://www.bumblebeewatch.org/media/bees/big/UEM11361.jpg, https://www.bumblebeewatch.org/media/bees/big/UEM11363.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/191645/,https://www.bumblebeewatch.org/metadata/,FALSE,3,11,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Combination of capture all and capture different,11:15:00,11:30:00,45,8,93,f,34,0-5 mph,1,0,,Riparian,Grassland,Shrub/Scrub,,70,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,NA,Yes,No,No,No,Suspect,No,NA,~5 years since a wildfire,7,FALSE,,NA,Rich Hatfield,,NA,NA,FALSE,,NA,https://www.bumblebeewatch.org/checklist/126012/,7/20/2024,2024,7,20,202,660,2015,14.95,41.8,33.55,2.95,968,90.2,10.9,558.9,12.05,965.3,49.72,-937,0,131.55,261,1385.4,5451.6,University of California,McLaughlin Natural Reserve,Lake,Central California Foothills and Coastal Mountains,NA,79,1367,0.799882972,0.501299,9
197084,127116,Stachys albens,Stachys,albens,Stachys albens,,,Apidae,Bombus,crotchii,leifr7,Thank you,,Crotch bumble bee,"Woodward Cr, Sequoia NF",36.66238,-118.84813,California,United States,7/21/2024,2024-08-02 04:11:30.186257+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,9/24/2024,Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/P2600473_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2600462_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2600452_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2590467_crop_fKhaQuo.JPG, https://www.bumblebeewatch.org/media/bees/big/P7210532_crop.JPG",NA,NA,https://www.bumblebeewatch.org/sightings/bee/197084/,https://www.bumblebeewatch.org/metadata/,FALSE,8,39,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Capture (or at least tried) all bees observed,11:35:00,12:20:00,45,2,80,f,27,No wind,0,90,,Woodland/Forest,Woodland/Forest,Shrub/Scrub,Riparian,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,NA,Yes,No,No,No,Yes,No,NA,"Survey site consists of both forest and a meadow bounded by it. On this survey the bulk of flowering plants was in the meadow, as forest floral hosts were mostly done flowering. Some evidence of fire, burned trunks from KNP Complex Fire in 2021, possibly older fires as well. Area has been grazed by cattle in past, although no fresh indications cattle were present. Immediately adjacent to survey area mechanical tree thinning for fuel reduction has occurred in past 2-3 months.",15,TRUE,19:00:00,122,Lori Werner & Richard Gill,9:30:00,7,NA,TRUE,3/18/2024,1,https://www.bumblebeewatch.org/checklist/127116/,7/21/2024,2024,7,21,203,1994,NA,7.55,40.7,24.15,-4.45,1358.6,79.1,34.8,683.2,9.85,443.6,53,-473,114,94.15,190,1192,2764,United States Forest Service,Giant Sequoia National Monument,Tulare,Sierra Nevada,NA,158,1564,0.915155061,0.352642,NA
205928,129599,Stachys byzantina,Stachys,byzantina,Stachys byzantina,,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,Niguel Botanical Preserve,33.531236,-117.710438,California,United States,8/8/2024,2024-08-29 21:52:28.085490+00:00,50-100,Female,Worker,1,,Kristal Watrous,kwatrous,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/IMG_5786_RfaihHr.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_5783_G9qJUD7.jpeg",1,NA,https://www.bumblebeewatch.org/sightings/bee/205928/,https://www.bumblebeewatch.org/metadata/,FALSE,4,23,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Capture (or at least tried) all bees observed,10:15:00,12:12:00,45,3,76,f,24,0-5 mph,1,10,,Developed/Roadside,Developed/Roadside,Riparian,,80,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,NA,No,No,Suspect,Suspect,No,Yes,NA,,10,TRUE,13:30:00,32,Kristal Watrous,10:00:00,1,NA,FALSE,,NA,https://www.bumblebeewatch.org/checklist/129599/,8/8/2024,2024,8,8,221,109,NA,16.75,44.5,25.15,9.25,313,94.3,8.1,181.5,14.35,308.7,63.08,-882,0,96.59,169,544.6,6108.4,"Laguna Niguel, City of",Crown Valley Community Park,Orange,Southern California/Northern Baja Coast,NA,41,1314,0.768870685,0.545161,NA
205929,129599,Stachys byzantina,Stachys,byzantina,Stachys byzantina,,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,Niguel Botanical Preserve,33.531236,-117.710438,California,United States,8/8/2024,2024-08-29 21:52:28.085490+00:00,50-100,Male,Male,1,,Kristal Watrous,kwatrous,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/IMG_5806_hMmyXZL.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_5803_yLmzdkx.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_5805_KzlP0tb.jpeg",1,NA,https://www.bumblebeewatch.org/sightings/bee/205929/,https://www.bumblebeewatch.org/metadata/,FALSE,4,23,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Capture (or at least tried) all bees observed,10:15:00,12:12:00,45,3,76,f,24,0-5 mph,1,10,,Developed/Roadside,Developed/Roadside,Riparian,,80,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,NA,No,No,Suspect,Suspect,No,Yes,NA,,10,TRUE,13:30:00,32,Kristal Watrous,10:00:00,1,NA,FALSE,,NA,https://www.bumblebeewatch.org/checklist/129599/,8/8/2024,2024,8,8,221,109,NA,16.75,44.5,25.15,9.25,313,94.3,8.1,181.5,14.35,308.7,63.08,-882,0,96.59,169,544.6,6108.4,"Laguna Niguel, City of",Crown Valley Community Park,Orange,Southern California/Northern Baja Coast,NA,41,1314,0.768870685,0.545161,NA
163340,117015,Stephanomeria sp.,Stephanomeria,,Stephanomeria,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Dry Meadow Creek,36.027005,-118.515811,California,United States,8/24/2023,2023-08-30 15:32:28.604469+00:00,25-50,Female,Female,1,,Nicole Durtschi,nrdurtschi,Verified,9/11/2023,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/1c5c2070-8f5e-40a2-a2d2-593543857bba.jpg, https://www.bumblebeewatch.org/media/bees/big/3989fcfd-699d-4f9b-a8e7-1bd5dba7b800.jpg, https://www.bumblebeewatch.org/media/bees/big/d0af52df-2165-4818-a195-3a6039006702.jpg, https://www.bumblebeewatch.org/media/bees/big/6955e32b-2c5b-482a-a74a-392c493380b1.jpg, https://www.bumblebeewatch.org/media/bees/big/612c4a9f-934d-4b21-abd8-278a8377be11.jpg",2,NA,https://www.bumblebeewatch.org/sightings/bee/163340/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/24/2023,2023,8,24,236,1481,2021,11.15,42.1,28.45,-1.95,601.5,86.9,18.7,339,8.15,595.9,53.95,-731,0,103.34,255,958.6,4097,United States Forest Service,Giant Sequoia National Monument,Tulare,Sierra Nevada,NA,119,1564,0.915155061,0.361292,2
169888,114787,Rod Wirelettuce,Stephanomeria,virgata,Stephanomeria virgata,Stephanomeria virgata,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,CPNM-Saucito Ranch-entrance road,35.190429,-119.881647,California,United States,7/28/2023,2023-08-03 23:52:43.040020+00:00,0-25,Female,Female,1,,Russ Namitz,RussNamitz,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/9e033a72-24f3-4171-a9b1-11becda0def6.jpg, https://www.bumblebeewatch.org/media/bees/big/68e18059-d8a3-417c-854b-7b019dffead1.jpg, https://www.bumblebeewatch.org/media/bees/big/08c6bf26-0711-4092-9c9d-6af39b05fd77.jpg, https://www.bumblebeewatch.org/media/bees/big/d62429ee-2197-45e2-823a-c7004233b3f7.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/169888/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/2023,2023,7,28,209,609,1997,16.75,39.7,33.85,4.25,273.4,91.8,6,152.6,10.45,266,51.34,-1167,0,118.73,136,481.6,6139.6,United States Bureau of Land Management,Carrizo Plain National Monument,San Luis Obispo,Central California Foothills and Coastal Mountains,NA,70,882,0.516091281,0.40068,26
169889,114787,Rod Wirelettuce,Stephanomeria,virgata,Stephanomeria virgata,Stephanomeria virgata,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,CPNM-Saucito Ranch-entrance road,35.190429,-119.881647,California,United States,7/28/2023,2023-08-03 23:52:43.040020+00:00,0-25,Female,Female,1,,Russ Namitz,RussNamitz,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/3028587a-2cd8-44cb-94f5-3b8de52eda18.jpg, https://www.bumblebeewatch.org/media/bees/big/74ddaf24-e252-43b4-96fc-66f320a3d5fa.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/169889/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/2023,2023,7,28,209,609,1997,16.75,39.7,33.85,4.25,273.4,91.8,6,152.6,10.45,266,51.34,-1167,0,118.73,136,481.6,6139.6,United States Bureau of Land Management,Carrizo Plain National Monument,San Luis Obispo,Central California Foothills and Coastal Mountains,NA,70,882,0.516091281,0.40068,26
169890,114787,Rod Wirelettuce,Stephanomeria,virgata,Stephanomeria virgata,Stephanomeria virgata,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,CPNM-Saucito Ranch-entrance road,35.190429,-119.881647,California,United States,7/28/2023,2023-08-03 23:52:43.040020+00:00,0-25,Female,Female,1,,Russ Namitz,RussNamitz,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/1eaa3bff-bab8-4eb5-bc3d-907561afd709.jpg, https://www.bumblebeewatch.org/media/bees/big/0437ee93-9f7c-4d51-8a2c-c592822af678.jpg, https://www.bumblebeewatch.org/media/bees/big/d8e0ae3a-e102-4ed2-a17c-bfea219df98a.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/169890/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/2023,2023,7,28,209,609,1997,16.75,39.7,33.85,4.25,273.4,91.8,6,152.6,10.45,266,51.34,-1167,0,118.73,136,481.6,6139.6,United States Bureau of Land Management,Carrizo Plain National Monument,San Luis Obispo,Central California Foothills and Coastal Mountains,NA,70,882,0.516091281,0.40068,26
